# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI) 
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>. 
#  
#  
# STN      LON(east)   LAT(north)     ALT(m)  NAME 
# 391:         6.197       51.498      19.50  ARCEN 
# 370:         5.377       51.451      22.60  EINDHOVEN 
# 331:         4.193       51.480       0.00  THOLEN 
# 315:         3.998       51.447       0.00  HANSWEERT 
# 324:         4.006       51.596       0.00  STAVENISSE 
# 375:         5.707       51.659      22.00  VOLKEL 
# 380:         5.762       50.906     114.30  MAASTRICHT 
# 240:         4.790       52.318      -3.30  SCHIPHOL 
# 286:         7.150       53.196      -0.20  NIEUW BEERTA 
# 310:         3.596       51.442       8.00  VLISSINGEN 
# 283:         6.657       52.069      29.10  HUPSEL 
# 280:         6.585       53.125       5.20  EELDE 
# 273:         5.888       52.703      -3.30  MARKNESSE 
# 323:         3.884       51.527       1.40  WILHELMINADORP 
# 249:         4.979       52.644      -2.40  BERKHOUT 
# 377:         5.763       51.198      30.00  ELL 
# 316:         3.694       51.657       0.00  SCHAAR 
# 313:         3.242       51.505       0.00  VLAKTE V.D. RAAN 
# 277:         6.200       53.413       2.90  LAUWERSOOG 
# 348:         4.926       51.970      -0.70  CABAUW 
# 308:         3.379       51.381       0.00  CADZAND 
# 319:         3.861       51.226       1.70  WESTDORPE 
# 215:         4.437       52.141      -1.10  VOORSCHOTEN 
# 278:         6.259       52.435       3.60  HEINO 
# 285:         6.399       53.575       0.00  HUIBERTGAT 
# 343:         4.313       51.893       3.50  R'DAM-GEULHAVEN 
# 225:         4.555       52.463       4.40  IJMUIDEN 
# 330:         4.122       51.992      11.90  HOEK VAN HOLLAND 
# 267:         5.384       52.898      -1.30  STAVOREN 
# 269:         5.520       52.458      -3.70  LELYSTAD 
# 344:         4.447       51.962      -4.30  ROTTERDAM 
# 275:         5.873       52.056      48.20  DEELEN 
# 235:         4.781       52.928       1.20  DE KOOY 
# 257:         4.603       52.506       8.50  WIJK AAN ZEE 
# 290:         6.891       52.274      34.80  TWENTHE 
# 350:         4.936       51.566      14.90  GILZE-RIJEN 
# 251:         5.346       53.392       0.70  HOORN (TERSCHELLING) 
# 210:         4.430       52.171      -0.20  VALKENBURG 
# 248:         5.174       52.634       0.80  WIJDENES 
# 279:         6.574       52.750      15.80  HOOGEVEEN 
# 258:         5.401       52.649       7.30  HOUTRIBDIJK 
# 356:         5.146       51.859       0.70  HERWIJNEN 
# 209:         4.518       52.465       0.00  IJMOND 
# 265:         5.274       52.130      13.90  SOESTERBERG 
# 312:         3.622       51.768       0.00  OOSTERSCHELDE 
# 340:         4.342       51.449      19.20  WOENSDRECHT 
# 260:         5.180       52.100       1.90  DE BILT 
# 270:         5.752       53.224       1.20  LEEUWARDEN 
# 311:         3.672       51.379       0.00  HOOFDPLAAT 
# 242:         4.921       53.241      10.80  VLIELAND 
#  
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag);  
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT;  
# P        = Luchtdruk (in 0.1 hPa) herleid naar zeeniveau, tijdens de waarneming;  
#  
# STN,YYYYMMDD,   HH,    P 
#  
  311,20101114,    5,     
  311,20101114,    6,     
  311,20101114,    7,     
  311,20101114,    8,     
  311,20101114,    9,     
  311,20101114,   10,     
  311,20101114,   11,     
  311,20101114,   12,     
  311,20101114,   13,     
  311,20101114,   14,     
  311,20101114,   15,     
  311,20101114,   16,     
  311,20101114,   17,     
  311,20101114,   18,     
  311,20101114,   19,     
  311,20101114,   20,     
  311,20101114,   21,     
  311,20101114,   22,     
  311,20101114,   23,     
  311,20101114,   24,     
  311,20101115,    1,     
  311,20101115,    2,     
  311,20101115,    3,     
  311,20101115,    4,     
  311,20101115,    5,     
  311,20101115,    6,     
  311,20101115,    7,     
  311,20101115,    8,     
  311,20101115,    9,     
  311,20101115,   10,     
  311,20101115,   11,     
  311,20101115,   12,     
  311,20101115,   13,     
  311,20101115,   14,     
  311,20101115,   15,     
  311,20101115,   16,     
  311,20101115,   17,     
  311,20101115,   18,     
  311,20101115,   19,     
  311,20101115,   20,     
  311,20101115,   21,     
  311,20101115,   22,     
  311,20101115,   23,     
  311,20101115,   24,     
  311,20101116,    1,     
  311,20101116,    2,     
  311,20101116,    3,     
  311,20101116,    4,     
  311,20101116,    5,     
  311,20101116,    6,     
  311,20101116,    7,     
  311,20101116,    8,     
  311,20101116,    9,     
  311,20101116,   10,     
  311,20101116,   11,     
  311,20101116,   12,     
  311,20101116,   13,     
  311,20101116,   14,     
  311,20101116,   15,     
  311,20101116,   16,     
  311,20101116,   17,     
  311,20101116,   18,     
  311,20101116,   19,     
  311,20101116,   20,     
  311,20101116,   21,     
  311,20101116,   22,     
  311,20101116,   23,     
  311,20101116,   24,     
  311,20101117,    1,     
  311,20101117,    2,     
  311,20101117,    3,     
  311,20101117,    4,     
  311,20101117,    5,     
  311,20101117,    6,     
  311,20101117,    7,     
  311,20101117,    8,     
  311,20101117,    9,     
  311,20101117,   10,     
  311,20101117,   11,     
  311,20101117,   12,     
  311,20101117,   13,     
  311,20101117,   14,     
  311,20101117,   15,     
  311,20101117,   16,     
  311,20101117,   17,     
  311,20101117,   18,     
  311,20101117,   19,     
  311,20101117,   20,     
  311,20101117,   21,     
  311,20101117,   22,     
  311,20101117,   23,     
  311,20101117,   24,     
  311,20101118,    1,     
  311,20101118,    2,     
  311,20101118,    3,     
  311,20101118,    4,     
  311,20101118,    5,     
  311,20101118,    6,     
  311,20101118,    7,     
  311,20101118,    8,     
  311,20101118,    9,     
  311,20101118,   10,     
  311,20101118,   11,     
  311,20101118,   12,     
  311,20101118,   13,     
  311,20101118,   14,     
  311,20101118,   15,     
  311,20101118,   16,     
  311,20101118,   17,     
  311,20101118,   18,     
  311,20101118,   19,     
  311,20101118,   20,     
  311,20101118,   21,     
  311,20101118,   22,     
  311,20101118,   23,     
  311,20101118,   24,     
  311,20101119,    1,     
  311,20101119,    2,     
  311,20101119,    3,     
  311,20101119,    4,     
  311,20101119,    5,     
  311,20101119,    6,     
  311,20101119,    7,     
  311,20101119,    8,     
  311,20101119,    9,     
  311,20101119,   10,     
  311,20101119,   11,     
  311,20101119,   12,     
  311,20101119,   13,     
  311,20101119,   14,     
  311,20101119,   15,     
  311,20101119,   16,     
  311,20101119,   17,     
  311,20101119,   18,     
  311,20101119,   19,     
  311,20101119,   20,     
  311,20101119,   21,     
  311,20101119,   22,     
  311,20101119,   23,     
  311,20101119,   24,     
  311,20101120,    1,     
  311,20101120,    2,     
  311,20101120,    3,     
  311,20101120,    4,     
  311,20101120,    5,     
  311,20101120,    6,     
  311,20101120,    7,     
  311,20101120,    8,     
  311,20101120,    9,     
  311,20101120,   10,     
  311,20101120,   11,     
  311,20101120,   12,     
  311,20101120,   13,     
  311,20101120,   14,     
  311,20101120,   15,     
  311,20101120,   16,     
  311,20101120,   17,     
  311,20101120,   18,     
  311,20101120,   19,     
  311,20101120,   20,     
  311,20101120,   21,     
  311,20101120,   22,     
  311,20101120,   23,     
  311,20101120,   24,     
  311,20101121,    1,     
  311,20101121,    2,     
  311,20101121,    3,     
  311,20101121,    4,     
  311,20101121,    5,     
  311,20101121,    6,     
  311,20101121,    7,     
  311,20101121,    8,     
  311,20101121,    9,     
  311,20101121,   10,     
  311,20101121,   11,     
  311,20101121,   12,     
  311,20101121,   13,     
  311,20101121,   14,     
  311,20101121,   15,     
  311,20101121,   16,     
  311,20101121,   17,     
